"CL"|Yes|"65378179"|"121904111"
"CH"|Yes|"65378346"|"121904444"
"CL"|No |"65378346"|"121904445"
"CH"|No |"65378054"|"121903876"
"CL"|No |"65378054"|"121903877"
"CH"|Yes|"65378054"|"121903878"
"SC"|No |"65378054"|"121903879"
"CH"|Yes|"65378080"|"121903920"
"GC"|No |"65378080"|"121903921"
"CH"|Yes|"65378176"|"121904108"
"CL"|No |"65378176"|"121904109"
"CH"|Yes|"65378076"|"121903916"
"GC"|No |"65378076"|"121903917"
"GC"|No |"65378320"|"121904382"
"GM"|No |"65378320"|"121904383"
"ML"|Yes|"65378320"|"121904384"
"SC"|No |"65378320"|"121904385"
"CL"|Yes|"65378271"|"121904283"
"ML"|No |"65378271"|"121904284"
"GC"|Yes|"65378250"|"121904234"
"SC"|No |"65378250"|"121904235"
"CL"|Yes|"65378300"|"121904339"
"ML"|No |"65378363"|"121904478"
"CL-ML"|No |"65378363"|"121904479"
"CL"|Yes|"65378363"|"121904480"
"GC"|Yes|"65378247"|"121904228"
"GC-GM"|No |"65378247"|"121904229"
"GM"|No |"65378247"|"121904230"
"GM"|Yes|"65378313"|"121904368"
"SM"|No |"65378313"|"121904369"
"CL"|Yes|"65378112"|"121903975"
"CL-ML"|No |"65378112"|"121903976"
"SC-SM"|No |"65378112"|"121903977"
"CL-ML"|No |"65378258"|"121904250"
"ML"|Yes|"65378258"|"121904251"
"SC-SM"|No |"65378258"|"121904252"
"GC-GM"|No |"65378091"|"121903934"
"CL"|Yes|"65378091"|"121903935"
"CL"|Yes|"65378070"|"121903903"
"GC"|No |"65378070"|"121903904"
"ML"|No |"65378070"|"121903905"
"SM"|No |"65378070"|"121903906"
"CL"|Yes|"65378217"|"121904168"
"CH"|No |"65378217"|"121904169"
"CL"|Yes|"65378352"|"121904456"
"CL-ML"|No |"65378352"|"121904457"
"CH"|Yes|"65378302"|"121904344"
"CL"|No |"65378302"|"121904345"
"GC"|No |"65378302"|"121904346"
"GC-GM"|No |"65378302"|"121904347"
"CH"|Yes|"65378050"|"121903864"
"CL"|No |"65378050"|"121903865"
"CH"|No |"65378050"|"121903866"
"SC"|No |"65378050"|"121903867"
"CL"|No |"65378228"|"121904184"
"GC"|No |"65378228"|"121904185"
"GM"|No |"65378228"|"121904186"
"ML"|No |"65378228"|"121904187"
"GC-GM"|Yes|"65378228"|"121904188"
"CH"|Yes|"65378059"|"121903886"
"CL-ML"|Yes|"65378269"|"121904280"
"ML"|No |"65378269"|"121904281"
"GC"|Yes|"65378060"|"121903887"
"GC-GM"|No |"65378060"|"121903888"
"CL"|No |"65378365"|"121904483"
"SC"|No |"65378365"|"121904484"
"CH"|Yes|"65378365"|"121904485"
"CH"|Yes|"65378048"|"121903859"
"CH"|No |"65378048"|"121903860"
"SC"|No |"65378048"|"121903861"
"CL"|Yes|"65378175"|"121904107"
"CL"|Yes|"65378267"|"121904277"
"CL"|Yes|"65378049"|"121903862"
"CL-ML"|No |"65378049"|"121903863"
"CL"|No |"65378324"|"121904393"
"GC"|Yes|"65378324"|"121904394"
"CH"|Yes|"65378184"|"121904116"
"CL"|No |"65378184"|"121904117"
"ML"|Yes|"65378208"|"121904155"
"GC"|Yes|"65378238"|"121904208"
"SC"|No |"65378238"|"121904209"
"CL-ML"|Yes|"65378354"|"121904460"
"ML"|No |"65378354"|"121904461"
"CL-ML"|No |"65378259"|"121904253"
"ML"|Yes|"65378259"|"121904254"
"SC-SM"|No |"65378259"|"121904255"
"SM"|No |"65378259"|"121904256"
"GC"|No |"65378092"|"121903936"
"GC-GM"|No |"65378092"|"121903937"
"CL"|Yes|"65378092"|"121903938"
"GC"|Yes|"65378311"|"121904367"
"CL"|Yes|"65378270"|"121904282"
"CL"|Yes|"65378090"|"121903932"
"GC-GM"|No |"65378090"|"121903933"
"CL"|Yes|"65378301"|"121904340"
"CL-ML"|No |"65378301"|"121904341"
"ML"|No |"65378301"|"121904342"
"SC-SM"|No |"65378301"|"121904343"
"CH"|Yes|"65378051"|"121903868"
"CH"|No |"65378051"|"121903869"
"SC"|No |"65378051"|"121903870"
"GM"|Yes|"65378322"|"121904391"
"SM"|No |"65378322"|"121904392"
"CL"|Yes|"65378103"|"121903955"
"CL-ML"|No |"65378103"|"121903956"
"SC-SM"|No |"65378103"|"121903957"
"CL"|Yes|"65378219"|"121904172"
"CH"|Yes|"65378173"|"121904103"
"CL"|No |"65378173"|"121904104"
"ML"|Yes|"65378206"|"121904153"
"CL"|Yes|"65378197"|"121904139"
"GC"|No |"65378197"|"121904140"
"GP"|No |"65378332"|"121904413"
"GW"|No |"65378332"|"121904414"
"SP-SM"|Yes|"65378332"|"121904415"
"CL"|Yes|"65378364"|"121904481"
"CL-ML"|No |"65378364"|"121904482"
"CL"|Yes|"65378101"|"121903951"
"CL-ML"|No |"65378101"|"121903952"
"SC-SM"|No |"65378101"|"121903953"
"GC"|No |"65378321"|"121904386"
"GM"|No |"65378321"|"121904387"
"SC"|No |"65378321"|"121904388"
"SM"|No |"65378321"|"121904389"
"ML"|Yes|"65378321"|"121904390"
"CL"|No |"65378114"|"121903979"
"GC"|No |"65378114"|"121903980"
"GM"|No |"65378114"|"121903981"
"ML"|No |"65378114"|"121903982"
"GC-GM"|Yes|"65378114"|"121903983"
"CL"|Yes|"65378333"|"121904416"
"ML"|No |"65378333"|"121904417"
"SC"|No |"65378333"|"121904418"
"SM"|No |"65378333"|"121904419"
"CL-ML"|Yes|"65378260"|"121904257"
"ML"|No |"65378260"|"121904258"
"SC-SM"|No |"65378260"|"121904259"
"SM"|No |"65378260"|"121904260"
"CL"|Yes|"65378249"|"121904231"
"GC"|No |"65378249"|"121904232"
"SC"|No |"65378249"|"121904233"
"SM"|Yes|"65378010"|"121903776"
"CL"|Yes|"65378195"|"121904134"
"GC"|No |"65378195"|"121904135"
"SC"|No |"65378195"|"121904136"
"CH"|Yes|"65378079"|"121903919"
"CL"|Yes|"65378237"|"121904205"
"GC"|No |"65378237"|"121904206"
"SC"|No |"65378237"|"121904207"
"CL"|Yes|"65378353"|"121904458"
"CL-ML"|No |"65378353"|"121904459"
